time_s,H_m
565200.0,-1.6416164682192613
567000.0,-1.3664033744146755
568800.0,-1.0300178119004602
570600.0,-0.6118007269612932
572400.0,-0.2123564884195037
574200.0,0.3015128046901598
576000.0,0.6848927695940539
577800.0,1.088444801613704
579600.0,1.3713831057705277
581400.0,1.6215737054414043
583200.0,1.7760606827183265
585000.0,1.760048774951029
586800.0,1.6757103479128228
588600.0,1.4615230513690478
590400.0,1.171215750465733
592200.0,0.7940793642188104
594000.0,0.3865051693307929
595800.0,-0.06303782362402204
597600.0,-0.5477643294375824
599400.0,-0.9333073925206985
601200.0,-1.2946687475308227
603000.0,-1.5620063328659028
604800.0,-1.7256484517269708
606600.0,-1.751282838529593
608400.0,-1.7252530401050141
610200.0,-1.5602187754703642
612000.0,-1.3270976984372105
613800.0,-0.9528167546192319
615600.0,-0.5368194917999062
617400.0,-0.1409271777596556
619200.0,0.317055726235473
621000.0,0.7581830098759639
622800.0,1.1338629708850696
624600.0,1.4168366911273453
626400.0,1.647218362803208
628200.0,1.7256166675691498
630000.0,1.752378612637985
631800.0,1.6541680639830663
633600.0,1.426620780749494
635400.0,1.1191471358122824
637200.0,0.71942987460844
639000.0,0.28118178201395294
640800.0,-0.14227172161562096
642600.0,-0.5763173798634708
644400.0,-0.9545004536505358
646200.0,-1.2912346190411446
648000.0,-1.5820471073253894
649800.0,-1.6966680823686275
651600.0,-1.79542221694627
653400.0,-1.6878972852449208
655200.0,-1.5167486499856049
657000.0,-1.2067474962684213
658800.0,-0.8740340287837111
660600.0,-0.5193066610698874
662400.0,-0.047202518528107675
664200.0,0.3798798271962615
666000.0,0.8064872667559431
667800.0,1.2037419052674045
669600.0,1.4227273394702804
671400.0,1.6401885507365859
673200.0,1.7456991994526696
675000.0,1.702105013841141
676800.0,1.5978948050166244
678600.0,1.4005600863080157
680400.0,1.0423217309379282
682200.0,0.6408728361300255
684000.0,0.25686837183078604
685800.0,-0.18925137046935567
687600.0,-0.6419761410313753
689400.0,-1.0279875259545281
691200.0,-1.3875371164006778
693000.0,-1.60738031843301
694800.0,-1.7635568866419291
696600.0,-1.7691932651104019
698400.0,-1.6558538518999242
700200.0,-1.4927864111732845
702000.0,-1.2444987870871163
703800.0,-0.8260175373348676
705600.0,-0.4512924776389832
707400.0,0.0037012343506250406
709200.0,0.48325293046113627
711000.0,0.8431897061463963
712800.0,1.2354301285168279
714600.0,1.4621420670846268
716400.0,1.7489910708344631
718200.0,1.7999006721337047
720000.0,1.74518756420092
721800.0,1.5902347943857533
723600.0,1.3439997361565228
725400.0,0.9836742679910471
727200.0,0.6064105441212598
729000.0,0.1564893452339872
730800.0,-0.2964854386694533
732600.0,-0.734850328871677
734400.0,-1.1127055338449534
736200.0,-1.4230265574007759
738000.0,-1.6913062691111926
739800.0,-1.8186136199846046
741600.0,-1.8096550815040104
743400.0,-1.6872333519343763
745200.0,-1.5128223470420186
747000.0,-1.1916308597119942
748800.0,-0.8050566216784362
750600.0,-0.33720225347198923
752400.0,0.08280880115533697
754200.0,0.5714108909303938
756000.0,0.9795695696325004
757800.0,1.2991295121568525
759600.0,1.5904006805467736
761400.0,1.7714006434711556
763200.0,1.8245559750357179
765000.0,1.779339428914249
766800.0,1.6229667346515986
768600.0,1.323848107950547
770400.0,1.0210434816399467
772200.0,0.538067486564542
774000.0,0.1267820845504201
775800.0,-0.37281920838112786
777600.0,-0.8100932220796163
779400.0,-1.217034398378638
781200.0,-1.4989775089476183
783000.0,-1.7715877341010757
784800.0,-1.8534449714541132
786600.0,-1.8417348247558831
788400.0,-1.7369148660592595
790200.0,-1.5150812784819903
792000.0,-1.1506148356297052
793800.0,-0.7417467065760159
795600.0,-0.30620970693257543
797400.0,0.1715317639541737
799200.0,0.6228265357354361
801000.0,1.0634341368699238
802800.0,1.4355086617767676
804600.0,1.693946869206815
806400.0,1.857409570674028
808200.0,1.9248011335178408
810000.0,1.8210763292556544
811800.0,1.5922169231079746
813600.0,1.3321022780068832
815400.0,0.9574174489051364
817200.0,0.5073040783443337
819000.0,0.03464539314936345
820800.0,-0.4411529895034481
822600.0,-0.9238491002368556
824400.0,-1.3151267942780644
826200.0,-1.6195768017014252
828000.0,-1.8557648941832003
829800.0,-1.9346448646030703
831600.0,-1.9360507182646944
833400.0,-1.763505121463883
835200.0,-1.497604199994304
837000.0,-1.150106638852547
838800.0,-0.6884894394820219
840600.0,-0.26444303110415746
842400.0,0.2840016846029748
844200.0,0.7201589534156859
846000.0,1.1981393025884353
847800.0,1.5627962522485184
849600.0,1.8191191185365607
851400.0,1.9303017500053363
853200.0,1.9824381405167537
855000.0,1.8791824451972228
856800.0,1.6579640024430515
858600.0,1.3552772151169106
860400.0,0.8997213348717303
862200.0,0.43489341085672645
864000.0,-0.0327123338249319
865800.0,-0.5384943783900755
867600.0,-1.028196554332908
869400.0,-1.4143504464526955
871200.0,-1.7435123050963144
873000.0,-1.9254846564368522
874800.0,-2.0368771709675895
876600.0,-2.0099211790032667
878400.0,-1.8008102249736537
880200.0,-1.5012715072721359
882000.0,-1.1477653038403972
883800.0,-0.6552735904038186
885600.0,-0.17783565497268755
887400.0,0.3766069532694815
889200.0,0.8292392683100132
891000.0,1.2773735269355704
892800.0,1.6826960947301728
894600.0,1.8986875646689898
896400.0,2.039871021097528
898200.0,2.071439296923113
900000.0,1.9401220007056494
901800.0,1.7038783916240594
903600.0,1.3552008960667752
905400.0,0.8904503825423107
907200.0,0.3748013419657724
909000.0,-0.14278763794279437
910800.0,-0.6627105152173121
912600.0,-1.1217428189907528
914400.0,-1.5452133185025476
916200.0,-1.8449143489746291
918000.0,-2.042704944574708
919800.0,-2.0965857679117765
921600.0,-2.033240727498387
923400.0,-1.853956637869866
925200.0,-1.524974234927976
927000.0,-1.0984611138855336
928800.0,-0.6189607471997537
930600.0,-0.06342495414020306
932400.0,0.4563163209174728
934200.0,0.9811442365543135
936000.0,1.4323882532685908
937800.0,1.765198255313758
939600.0,2.0629019794766212
941400.0,2.1668922019942034
943200.0,2.173670285960225
945000.0,1.9686827285375161
946800.0,1.704907990291756
948600.0,1.3291335223520098
950400.0,0.8400177021014934
952200.0,0.32046060037142815
954000.0,-0.24776766811245096
955800.0,-0.806736345537011
957600.0,-1.2495216927204882
959400.0,-1.6824470232538602
961200.0,-1.942930855246029
963000.0,-2.1507055931986883
964800.0,-2.1909582835627948
966600.0,-2.1280962318997987
968400.0,-1.8599536489716246
970200.0,-1.5589096513048293
972000.0,-1.095776768975267
973800.0,-0.5710969854479325
975600.0,0.027278525046656378
977400.0,0.5797041801680445
979200.0,1.116157199728185
981000.0,1.5611536861959714
982800.0,1.9132171874739077
984600.0,2.1484606036310616
986400.0,2.2404459107924177
988200.0,2.2066628647576807
990000.0,2.0531516315986424
991800.0,1.732248580756325
993600.0,1.320133187428182
995400.0,0.8198964466299058
997200.0,0.25539944913530055
999000.0,-0.3145753174275
1000800.0,-0.9271657628633149
1002600.0,-1.420990536117951
1004400.0,-1.8691345238526902
1006200.0,-2.1019986541285074
1008000.0,-2.2508793883499374
1009800.0,-2.2784405930467835
1011600.0,-2.2158275482799468
1013400.0,-1.9334951264226192
1015200.0,-1.549104853251337
1017000.0,-1.0198681187339271
1018800.0,-0.48529765300752437
1020600.0,0.09959227418360668
1022400.0,0.6660918342904321
1024200.0,1.2080958365552148
1026000.0,1.7085405129687798
1027800.0,2.08229900297102
1029600.0,2.2670908110958377
1031400.0,2.3562139633848354
1033200.0,2.2590026587453056
1035000.0,2.074841689560831
1036800.0,1.7309822530269432
1038600.0,1.2893751817056829
1040400.0,0.7438836810012669
1042200.0,0.16432614654338892
1044000.0,-0.45638737129036455
1045800.0,-1.0033065095606952
1047600.0,-1.5280098012912506
1049400.0,-1.946562728039296
1051200.0,-2.230919210656193
1053000.0,-2.400330687936286
1054800.0,-2.402159731513605
1056600.0,-2.2393289011156905
1058400.0,-1.9267732347898812
1060200.0,-1.5610581330437774
1062000.0,-1.0387009194560821
1063800.0,-0.42501186106726246
1065600.0,0.19751785794661383
1067400.0,0.7874048301394287
1069200.0,1.3556315555412193
1071000.0,1.8308110048640678
1072800.0,2.153679384265974
1074600.0,2.3809095014960717
1076400.0,2.4507799761670417
1078200.0,2.3240900008472343
1080000.0,2.1117883164107027
1081800.0,1.7253485299579994
1083600.0,1.228977459792101
1085400.0,0.6690411284640327
1087200.0,0.047934007168638486
1089000.0,-0.5361290352521532
1090800.0,-1.1463875477684184
1092600.0,-1.6916410546274263
1094400.0,-2.046936083678068
1096200.0,-2.344856795633311
1098000.0,-2.4600945598543507
1099800.0,-2.4436564968560273
1101600.0,-2.273006552789278
1103400.0,-1.9008401255882605
1105200.0,-1.4636028663682539
1107000.0,-0.9472888513607193
1108800.0,-0.3182874014986196
1110600.0,0.3170131684594827
1112400.0,0.8910427117164765
1114200.0,1.5061461222298058
1116000.0,1.9251201036173635
1117800.0,2.270409837677285
1119600.0,2.4698160538036587
1121400.0,2.524459556654163
1123200.0,2.362426022022607
