Time_s,Segment_Index,Q_lat_m3_s,NH4_load_g_s,TOC_load_g_s
0.0,0,0.00554485091987254,0.6413258884558639,2.196321535807753
0.0,0,0.00554485091987254,0.6413258884558639,2.196321535807753
0.0,1,0.00554485091987254,0.6413258884558639,2.196321535807753
0.0,1,0.00554485091987254,0.6413258884558639,2.196321535807753
0.0,2,0.00554485091987254,0.6413258884558639,2.196321535807753
0.0,2,0.00554485091987254,0.6413258884558639,2.196321535807753
0.0,3,0.00554485091987254,0.6413258884558639,2.196321535807753
0.0,3,0.00554485091987254,0.6413258884558639,2.196321535807753
3600.0,0,0.0014458901904384818,0.16723385793281045,0.5727186915507207
3600.0,0,0.0014458901904384818,0.16723385793281045,0.5727186915507207
3600.0,1,0.0014458901904384818,0.16723385793281045,0.5727186915507207
3600.0,1,0.0014458901904384818,0.16723385793281045,0.5727186915507207
3600.0,2,0.0014458901904384818,0.16723385793281045,0.5727186915507207
3600.0,2,0.0014458901904384818,0.16723385793281045,0.5727186915507207
3600.0,3,0.0014458901904384818,0.16723385793281045,0.5727186915507207
3600.0,3,0.0014458901904384818,0.16723385793281045,0.5727186915507207
7200.0,0,0.00011863980740255649,0.013722060518522677,0.046993357940146155
7200.0,0,0.00011863980740255649,0.013722060518522677,0.046993357940146155
7200.0,1,0.00011863980740255649,0.013722060518522677,0.046993357940146155
7200.0,1,0.00011863980740255649,0.013722060518522677,0.046993357940146155
7200.0,2,0.00011863980740255649,0.013722060518522677,0.046993357940146155
7200.0,2,0.00011863980740255649,0.013722060518522677,0.046993357940146155
7200.0,3,0.00011863980740255649,0.013722060518522677,0.046993357940146155
7200.0,3,0.00011863980740255649,0.013722060518522677,0.046993357940146155
10800.0,0,3.7493144021610456e-05,0.0043365140466600175,0.014851075502260336
10800.0,0,3.7493144021610456e-05,0.0043365140466600175,0.014851075502260336
10800.0,1,3.7493144021610456e-05,0.0043365140466600175,0.014851075502260336
10800.0,1,3.7493144021610456e-05,0.0043365140466600175,0.014851075502260336
10800.0,2,3.7493144021610456e-05,0.0043365140466600175,0.014851075502260336
10800.0,2,3.7493144021610456e-05,0.0043365140466600175,0.014851075502260336
10800.0,3,3.7493144021610456e-05,0.0043365140466600175,0.014851075502260336
10800.0,3,3.7493144021610456e-05,0.0043365140466600175,0.014851075502260336
14400.0,0,7.72204180383627e-05,0.008931430965600168,0.030587092347945787
14400.0,0,7.72204180383627e-05,0.008931430965600168,0.030587092347945787
14400.0,1,7.72204180383627e-05,0.008931430965600168,0.030587092347945787
14400.0,1,7.72204180383627e-05,0.008931430965600168,0.030587092347945787
14400.0,2,7.72204180383627e-05,0.008931430965600168,0.030587092347945787
14400.0,2,7.72204180383627e-05,0.008931430965600168,0.030587092347945787
14400.0,3,7.72204180383627e-05,0.008931430965600168,0.030587092347945787
14400.0,3,7.72204180383627e-05,0.008931430965600168,0.030587092347945787
18000.0,0,0.0007902558384921046,0.09140219188075717,0.3130212050710862
18000.0,0,0.0007902558384921046,0.09140219188075717,0.3130212050710862
18000.0,1,0.0007902558384921046,0.09140219188075717,0.3130212050710862
18000.0,1,0.0007902558384921046,0.09140219188075717,0.3130212050710862
18000.0,2,0.0007902558384921046,0.09140219188075717,0.3130212050710862
18000.0,2,0.0007902558384921046,0.09140219188075717,0.3130212050710862
18000.0,3,0.0007902558384921046,0.09140219188075717,0.3130212050710862
18000.0,3,0.0007902558384921046,0.09140219188075717,0.3130212050710862
21600.0,0,0.005063625054496821,0.5856665731523752,2.005707442302655
21600.0,0,0.005063625054496821,0.5856665731523752,2.005707442302655
21600.0,1,0.005063625054496821,0.5856665731523752,2.005707442302655
21600.0,1,0.005063625054496821,0.5856665731523752,2.005707442302655
21600.0,2,0.005063625054496821,0.5856665731523752,2.005707442302655
21600.0,2,0.005063625054496821,0.5856665731523752,2.005707442302655
21600.0,3,0.005063625054496821,0.5856665731523752,2.005707442302655
21600.0,3,0.005063625054496821,0.5856665731523752,2.005707442302655
25200.0,0,0.005975347880044763,0.6911178214491402,2.3668418542778777
25200.0,0,0.005975347880044763,0.6911178214491402,2.3668418542778777
25200.0,1,0.005975347880044763,0.6911178214491402,2.3668418542778777
25200.0,1,0.005975347880044763,0.6911178214491402,2.3668418542778777
25200.0,2,0.005975347880044763,0.6911178214491402,2.3668418542778777
25200.0,2,0.005975347880044763,0.6911178214491402,2.3668418542778777
25200.0,3,0.005975347880044763,0.6911178214491402,2.3668418542778777
25200.0,3,0.005975347880044763,0.6911178214491402,2.3668418542778777
28800.0,0,0.005998859231077156,0.6938371800590546,2.376154726229639
28800.0,0,0.005998859231077156,0.6938371800590546,2.376154726229639
28800.0,1,0.005998859231077156,0.6938371800590546,2.376154726229639
28800.0,1,0.005998859231077156,0.6938371800590546,2.376154726229639
28800.0,2,0.005998859231077156,0.6938371800590546,2.376154726229639
28800.0,2,0.005998859231077156,0.6938371800590546,2.376154726229639
28800.0,3,0.005998859231077156,0.6938371800590546,2.376154726229639
28800.0,3,0.005998859231077156,0.6938371800590546,2.376154726229639
32400.0,0,0.005999763287993895,0.6939417446566823,2.3765128241667206
32400.0,0,0.005999763287993895,0.6939417446566823,2.3765128241667206
32400.0,1,0.005999763287993895,0.6939417446566823,2.3765128241667206
32400.0,1,0.005999763287993895,0.6939417446566823,2.3765128241667206
32400.0,2,0.005999763287993895,0.6939417446566823,2.3765128241667206
32400.0,2,0.005999763287993895,0.6939417446566823,2.3765128241667206
32400.0,3,0.005999763287993895,0.6939417446566823,2.3765128241667206
32400.0,3,0.005999763287993895,0.6939417446566823,2.3765128241667206
36000.0,0,0.00599966833555908,0.6939307623136944,2.3764752134030633
36000.0,0,0.00599966833555908,0.6939307623136944,2.3764752134030633
36000.0,1,0.00599966833555908,0.6939307623136944,2.3764752134030633
36000.0,1,0.00599966833555908,0.6939307623136944,2.3764752134030633
36000.0,2,0.00599966833555908,0.6939307623136944,2.3764752134030633
36000.0,2,0.00599966833555908,0.6939307623136944,2.3764752134030633
36000.0,3,0.00599966833555908,0.6939307623136944,2.3764752134030633
36000.0,3,0.00599966833555908,0.6939307623136944,2.3764752134030633
39600.0,0,0.005997080368321679,0.6936314340879576,2.375450116739581
39600.0,0,0.005997080368321679,0.6936314340879576,2.375450116739581
39600.0,1,0.005997080368321679,0.6936314340879576,2.375450116739581
39600.0,1,0.005997080368321679,0.6936314340879576,2.375450116739581
39600.0,2,0.005997080368321679,0.6936314340879576,2.375450116739581
39600.0,2,0.005997080368321679,0.6936314340879576,2.375450116739581
39600.0,3,0.005997080368321679,0.6936314340879576,2.375450116739581
39600.0,3,0.005997080368321679,0.6936314340879576,2.375450116739581
43200.0,0,0.005906736323253501,0.6831821044653358,2.3396647413196434
43200.0,0,0.005906736323253501,0.6831821044653358,2.3396647413196434
43200.0,1,0.005906736323253501,0.6831821044653358,2.3396647413196434
43200.0,1,0.005906736323253501,0.6831821044653358,2.3396647413196434
43200.0,2,0.005906736323253501,0.6831821044653358,2.3396647413196434
43200.0,2,0.005906736323253501,0.6831821044653358,2.3396647413196434
43200.0,3,0.005906736323253501,0.6831821044653358,2.3396647413196434
43200.0,3,0.005906736323253501,0.6831821044653358,2.3396647413196434
46800.0,0,0.0033459404239140266,0.38699655700326385,1.325330674668712
46800.0,0,0.0033459404239140266,0.38699655700326385,1.325330674668712
46800.0,1,0.0033459404239140266,0.38699655700326385,1.325330674668712
46800.0,1,0.0033459404239140266,0.38699655700326385,1.325330674668712
46800.0,2,0.0033459404239140266,0.38699655700326385,1.325330674668712
46800.0,2,0.0033459404239140266,0.38699655700326385,1.325330674668712
46800.0,3,0.0033459404239140266,0.38699655700326385,1.325330674668712
46800.0,3,0.0033459404239140266,0.38699655700326385,1.325330674668712
50400.0,0,0.00024871995121329113,0.028767327741289348,0.09851824568934708
50400.0,0,0.00024871995121329113,0.028767327741289348,0.09851824568934708
50400.0,1,0.00024871995121329113,0.028767327741289348,0.09851824568934708
50400.0,1,0.00024871995121329113,0.028767327741289348,0.09851824568934708
50400.0,2,0.00024871995121329113,0.028767327741289348,0.09851824568934708
50400.0,2,0.00024871995121329113,0.028767327741289348,0.09851824568934708
50400.0,3,0.00024871995121329113,0.028767327741289348,0.09851824568934708
50400.0,3,0.00024871995121329113,0.028767327741289348,0.09851824568934708
54000.0,0,3.572860129465855e-05,0.004132424351836125,0.014152138191219608
54000.0,0,3.572860129465855e-05,0.004132424351836125,0.014152138191219608
54000.0,1,3.572860129465855e-05,0.004132424351836125,0.014152138191219608
54000.0,1,3.572860129465855e-05,0.004132424351836125,0.014152138191219608
54000.0,2,3.572860129465855e-05,0.004132424351836125,0.014152138191219608
54000.0,2,3.572860129465855e-05,0.004132424351836125,0.014152138191219608
54000.0,3,3.572860129465855e-05,0.004132424351836125,0.014152138191219608
54000.0,3,3.572860129465855e-05,0.004132424351836125,0.014152138191219608
57600.0,0,3.316645904105277e-05,0.0038360830829924524,0.013137270832165933
