time_s,H_m
0.0,2.1803748435957213
1800.0,2.277802439869334
3600.0,2.2302379735936833
5400.0,2.0407159773002412
7200.0,1.721314077578251
9000.0,1.2923827034009074
10800.0,0.7812474253530474
12600.0,0.2204667393290644
14400.0,-0.3542435353601254
16200.0,-0.9062868166496904
18000.0,-1.4005180513869682
19800.0,-1.8054829812923976
21600.0,-2.0954215931782585
23400.0,-2.2519080426553013
25200.0,-2.265022567377718
27000.0,-2.1339807949977794
28800.0,-1.8671804920138442
30600.0,-1.4816629792412148
32400.0,-1.0020237829454566
34200.0,-0.4588422133792359
36000.0,0.11326977705261065
37800.0,0.6778748611753247
39600.0,1.1990328553137137
41400.0,1.6435903322857417
43200.0,1.9832913501201224
45000.0,2.1965748093052953
46800.0,2.269944018979102
48600.0,2.1988214097293084
50400.0,1.9878342266712108
52200.0,1.650513367643061
54000.0,1.208424976147198
55800.0,0.6897905659582363
57600.0,0.12768403628439073
59400.0,-0.4420791441798572
61200.0,-0.9832257630350143
63000.0,-1.461335953701533
64800.0,-1.8460341861727438
66600.0,-2.112920583738956
68400.0,-2.245119676108692
70200.0,-2.234348210452597
72000.0,-2.0814344067134694
73800.0,-1.7962560925372917
75600.0,-1.3971022452204582
77400.0,-0.909499233757247
79200.0,-0.3645771472842683
81000.0,0.2029191560849554
82800.0,0.7568471052056731
84600.0,1.2619699989265767
86400.0,1.686200183525819
88200.0,2.002638916090964
90000.0,2.1912831408387934
91800.0,2.2402908028613133
93600.0,2.146724607673977
95400.0,1.916727491722274
97200.0,1.565119363652707
99000.0,1.1144415889015302
100800.0,0.5935108648572114
102600.0,0.035575328505248076
104400.0,-0.5238090317956445
106200.0,-1.0490459252629314
108000.0,-1.5067655520813388
109800.0,-1.8679461864796008
111600.0,-2.109755568505101
113400.0,-2.2169951911743437
115200.0,-2.1830560653624325
117000.0,-2.0103258303719533
118800.0,-1.710022148547872
120600.0,-1.3014639342152359
122400.0,-0.8108277825352809
124200.0,-0.2694696992347784
126000.0,0.2880801954202496
127800.0,0.826321655532038
129600.0,1.3110462177138156
131400.0,1.7115128118753422
133200.0,2.0023986165067895
135000.0,2.1654012762504475
136800.0,2.190391047158188
138600.0,2.076040308013997
140400.0,1.8298913209117789
142200.0,1.4678589992118052
144000.0,1.0132014534282188
145800.0,0.4950249385934744
147600.0,-0.053580634434018976
149400.0,-0.5976561115273825
151200.0,-1.1026022354965699
153000.0,-1.536381283879438
154800.0,-1.871551021241045
156600.0,-2.087001761213524
158400.0,-2.169286524251554
160200.0,-2.113460439065132
162000.0,-1.9233769857592955
163800.0,-1.6114234000856749
165600.0,-1.197713329920792
167400.0,-0.7087893741184392
169200.0,-0.17591924098211115
171000.0,0.36690503661381807
172800.0,0.8851367259569864
174600.0,1.3458742961308618
176400.0,1.7199514287348359
178200.0,1.9837843010129723
180000.0,2.1208590832327405
181800.0,2.1227657919648815
183600.0,1.989713765206015
185400.0,1.7304972031587722
187200.0,1.3619143252098986
189000.0,0.9076784868143551
190800.0,0.3968918628260866
192600.0,-0.13782001351776596
194400.0,-0.6623932168356994
196200.0,-1.1434965891146973
198000.0,-1.5506506362439136
199800.0,-1.8581593950557598
201600.0,-2.046732769725121
203400.0,-2.104696872982832
205200.0,-2.028716417870426
207000.0,-1.8239844829888148
208800.0,-1.5038690124804721
210600.0,-1.08904003495751
212400.0,-0.6061345856262249
214200.0,-0.08604559492148407
216000.0,0.43805528996250837
217800.0,0.9328343515997676
219600.0,1.3669167952207617
221400.0,1.7128770734283918
223200.0,1.9489722335719613
225000.0,2.0605087027621742
226800.0,2.0407565797765077
228600.0,1.8913545604393998
230400.0,1.6221812166761216
232200.0,1.2507023927888195
234000.0,0.8008378029256561
235800.0,0.3014203911480831
237600.0,-0.21565228257157515
239400.0,-0.7174560630725768
241200.0,-1.1721373638523715
243000.0,-1.5509358434731133
244800.0,-1.8300041149750108
246600.0,-1.991909323276372
248400.0,-2.0267220302738296
250200.0,-1.9326244073854557
252000.0,-1.7160005406335317
253800.0,-1.3910047291361665
255600.0,-0.9786368908889429
257400.0,-0.5053854635745462
259200.0,-0.0015255180504472195
261000.0,0.5008185390582158
262800.0,0.9697216700201099
264600.0,1.3754876268487783
266400.0,1.6925300493264508
268200.0,1.900986060078062
270000.0,1.9879605876101558
271800.0,1.9483234780728482
273600.0,1.7850101669690124
275400.0,1.5088084294110122
277200.0,1.137646481006951
279000.0,0.6954293730932813
280800.0,0.21049920385194978
282600.0,-0.28618165728958483
284400.0,-0.763007850598744
286200.0,-1.1897425167937608
288000.0,-1.539434956564557
289800.0,-1.7901228241010998
291600.0,-1.9262113420995908
293400.0,-1.939442938490841
295200.0,-1.8293970541910083
297000.0,-1.603489961092616
298800.0,-1.2764763328308848
300600.0,-0.8694859915687174
302400.0,-0.4086586975443524
304200.0,0.07653481064849454
306000.0,0.555177675522829
307800.0,0.9968771175462886
309600.0,1.3736944067534578
311400.0,1.6619120491912869
313200.0,1.8435264141644119
315000.0,1.907371883323922
316800.0,1.8498063658220296
318600.0,1.6749161624178877
320400.0,1.3942288702676506
322200.0,1.0259543370236865
324000.0,0.5938036042039678
325800.0,0.1254624274272769
327600.0,-0.34918235728341124
329400.0,-0.7999499966714918
331200.0,-1.1982848125458332
333000.0,-1.5190650129771583
334800.0,-1.742186759333301
336600.0,-1.8538236282409546
338400.0,-1.847282603230411
340200.0,-1.7234036620627082
342000.0,-1.4904792259345325
343800.0,-1.1637003377357993
345600.0,-0.7641664881018075
347400.0,-0.3175236022126624
349200.0,0.14768190742747797
351000.0,0.6018273975932661
352800.0,1.0160999940149043
354600.0,1.3643242738472192
356400.0,1.6246157185136072
358200.0,1.7807555220135523
360000.0,1.823200428826292
361800.0,1.7496647820675666
363600.0,1.565239372743973
365400.0,1.2820412387079643
367200.0,0.9184183813781316
369000.0,0.49776155411868284
370800.0,0.04700004400662865
372600.0,-0.4051218419101554
374400.0,-0.8298773021529319
376200.0,-1.2003817773297958
378000.0,-1.4932940226206461
379800.0,-1.690285923185955
381600.0,-1.7791885439680808
383400.0,-1.7547428088974584
385200.0,-1.6189085777854137
387000.0,-1.3807141041619204
388800.0,-1.0556571117132394
390600.0,-0.6646971593332471
392400.0,-0.23290477290414657
394200.0,0.2121456230246454
396000.0,0.6421359911166759
397800.0,1.0298058501073564
399600.0,1.3506798064819883
401400.0,1.5846120217629522
403200.0,1.7170502093266444
405000.0,1.7399399152101331
406800.0,1.6522129618450325
408600.0,1.4598305359662336
410400.0,1.1753797808262176
412200.0,0.8172511006532017
414000.0,0.4084499030834821
415800.0,-0.024880483052057572
417600.0,-0.4551299191380326
419400.0,-0.8549798252227544
421200.0,-1.199136875779404
423000.0,-1.4659320570673013
424800.0,-1.6386840555123858
426600.0,-1.7067412606444763
428400.0,-1.6661373646299427
430200.0,-1.5198202908122547
432000.0,-1.277441401259142
433800.0,-0.9547198827227081
435600.0,-0.572424116121288
437400.0,-0.15503599371625523
439200.0,0.2708159620449786
441000.0,0.6780544499642638
442800.0,1.040874017621567
444600.0,1.3363751953953946
446400.0,1.5460087268090794
448200.0,1.6567388836295447
450000.0,1.6618529830122937
451800.0,1.5613669138023445
453600.0,1.3620022754827716
455400.0,1.0767379899508194
457200.0,0.7239662301621665
459000.0,0.32630751083939813
460800.0,-0.09083877346207864
462600.0,-0.5009155458752574
464400.0,-0.8778975714787236
466200.0,-1.197941899324739
468000.0,-1.4408946366392903
469800.0,-1.591558915081748
471600.0,-1.6406443562393815
473400.0,-1.5853387940656802
475200.0,-1.4294671534574572
477000.0,-1.1832286747453027
478800.0,-0.8625304405238766
480600.0,-0.48796070618515064
482400.0,-0.0834682437775251
484200.0,0.3251676497276916
486000.0,0.711978809359007
487800.0,1.0524570649194203
489600.0,1.325105702839504
491400.0,1.5127954035773947
493200.0,1.6038392142123372
495000.0,1.5927191769125544
496800.0,1.4804195126631545
498600.0,1.2743463322211122
500400.0,0.9878401162338492
502200.0,0.6393130062139336
504000.0,0.25106664465228673
505800.0,-0.15213359907519067
507600.0,-0.5446369431324075
509400.0,-0.9015375495940258
511200.0,-1.2002533934504247
513000.0,-1.421953652057525
514800.0,-1.552744486205313
516600.0,-1.5845386319424157
518400.0,-1.5155544551140563
520200.0,-1.3504137446191788
522000.0,-1.0998330308193343
523800.0,-0.7799289920276306
525600.0,-0.4111829216272206
527400.0,-0.017130728867999958
529200.0,0.3771378164458432
531000.0,0.7465749923419087
532800.0,1.0677647747188836
534600.0,1.3204054469151023
536400.0,1.4885913986408699
538200.0,1.5618132799429747
540000.0,1.535613703000469
541800.0,1.4118576501563054
543600.0,1.1986012512667619
545400.0,0.90956808027821
547200.0,0.5632669743063797
549000.0,0.1818080263862434
550800.0,-0.21050758360575025
552600.0,-0.5887340726974465
554400.0,-0.9288655420857939
556200.0,-1.2093579358348776
558000.0,-1.4124920893884492
559800.0,-1.5254917331751392
561600.0,-1.541325999780238
563400.0,-1.4591460998754502
565200.0,-1.284329100958618
567000.0,-1.0281266855231683
568800.0,-0.7069417998906891
570600.0,-0.34127964689344953
572400.0,0.045559962674673146
574200.0,0.4289655999494235
576000.0,0.7845782650170459
577800.0,1.0898372101213814
579600.0,1.3254095561116241
581400.0,1.476413220415141
583200.0,1.533355895549567
585000.0,1.4927309126258959
586800.0,1.3572326425007746
588600.0,1.135578242394173
590400.0,0.8419475161129526
592200.0,0.49507684078348146
594000.0,0.11706499250767118
595800.0,-0.2680331044088218
597600.0,-0.6357353222358653
599400.0,-0.9626869029802572
601200.0,-1.2281420659484807
603000.0,-1.4152787727021179
604800.0,-1.512263430082398
606600.0,-1.512998230306858
608400.0,-1.417503993945953
610200.0,-1.2319145168857013
612000.0,-0.9680830595237964
613800.0,-0.6428261949661348
615600.0,-0.2768531973272662
617400.0,0.10655095095297265
619200.0,0.4830052799742575
621000.0,0.8285813617458624
622800.0,1.1213224153600083
624600.0,1.3426366659605082
626400.0,1.4784766459839918
628200.0,1.5202297277091439
630000.0,1.465263503689421
631800.0,1.317091524391563
633600.0,1.0851489734192479
635400.0,0.784192585787183
637200.0,0.43336292856545366
639000.0,0.054968558551027016
640800.0,-0.32693080558397675
642600.0,-0.6880522241725281
644400.0,-1.005431676554735
646200.0,-1.2588825841722673
648000.0,-1.4322781951335823
649800.0,-1.5145764647838513
651600.0,-1.5005223790299105
653400.0,-1.3909831034544355
655200.0,-1.1928946084922727
657000.0,-0.9188230466235983
658800.0,-0.586168582815764
660600.0,-0.21606205768407497
662400.0,0.1679756425757694
664200.0,0.5415265602089878
666000.0,0.8808263353169752
667800.0,1.1642742155650876
669600.0,1.3738065751586925
671400.0,1.4960467104409627
673200.0,1.5231578112885966
675000.0,1.4533447813306328
676800.0,1.2909728100428843
678600.0,1.0462948805121968
680400.0,0.7348051917697739
682200.0,0.376259213909076
684000.0,-0.00657772691813571
685800.0,-0.3893741619947772
687600.0,-0.7477770481654717
689400.0,-1.058959259180006
691200.0,-1.3030717828322087
693000.0,-1.4645083467016347
694800.0,-1.5329019922387122
696600.0,-1.5037900297676152
698400.0,-1.378904770079791
700200.0,-1.1660711182352193
702000.0,-0.8787170342000581
703800.0,-0.5350274354692269
705600.0,-0.15679478125368826
707400.0,0.23196110286402521
709200.0,0.6065166558553903
711000.0,0.9430151342417376
712800.0,1.2199844328029719
714600.0,1.4197057136537794
716400.0,1.5293457025617867
718200.0,1.5417803718942569
720000.0,1.4560571993635874
721800.0,1.2774660441407721
723600.0,1.0172134738111211
725400.0,0.6917205384988792
727200.0,0.32158792740300185
729000.0,-0.06970636228051003
730800.0,-0.4572946126848481
732600.0,-0.8164980817324662
734400.0,-1.1243966972158896
736200.0,-1.3612900139226316
738000.0,-1.511956406262407
739800.0,-1.5666300934319641
741600.0,-1.5216333476726962
743400.0,-1.3796230031826018
745200.0,-1.149434791388733
747000.0,-0.8455345347439576
748800.0,-0.4871102200790533
750600.0,-0.0968618570966564
752400.0,0.3004346490580785
754200.0,0.6794988544743278
756000.0,1.0161528067230159
757800.0,1.288861694693902
759600.0,1.4801100400873521
761400.0,1.5775255663601784
763200.0,1.5746786993520812
765000.0,1.4715060867527678
766800.0,1.2743302854999254
768600.0,0.9954733570718061
770400.0,0.6524879104305189
772200.0,0.26705350354144547
774000.0,-0.1363922942923022
775800.0,-0.5322018318473971
777600.0,-0.8951463447553816
779400.0,-1.202022598281809
781200.0,-1.4331349785785181
783000.0,-1.5735584452461675
784800.0,-1.6141014279805201
786600.0,-1.5519066002936663
788400.0,-1.3906503111208346
790200.0,-1.1403268605718662
792000.0,-0.816630162538297
793800.0,-0.4399709725475193
795600.0,-0.03419114318352306
797400.0,0.37494418494379655
799200.0,0.7613811885000248
801000.0,1.1004351480376637
802800.0,1.3703660163743911
804600.0,1.5537712803642383
806400.0,1.6387069431556265
808200.0,1.6194644744740614
810000.0,1.4969532378305601
811800.0,1.278662843452665
813600.0,0.9782065190411177
815400.0,0.6144732486905053
817200.0,0.21044140855537993
819000.0,-0.20827166758843332
820800.0,-0.615032719664849
822600.0,-0.9838854396003316
824400.0,-1.2912056695548408
826200.0,-1.5172134407572777
828000.0,-1.6472451387267704
829800.0,-1.6727040281176415
831600.0,-1.5916275702447433
833400.0,-1.408834151317279
835200.0,-1.1356384845179974
837000.0,-0.7891523675515247
838800.0,-0.39121392734560906
840600.0,0.03298772104763489
842400.0,0.456505856930656
844200.0,0.8523468568668263
846000.0,1.195189682507358
847800.0,1.4630046848782543
849600.0,1.6384682888928295
851400.0,1.7100827599272566
853200.0,1.672928717202842
855000.0,1.5290011919466264
856800.0,1.2871063759221966
858600.0,0.9623241021502793
860400.0,0.5750687740617996
862200.0,0.1498071492077563
864000.0,-0.28648655385781063
865800.0,-0.7060407397325797
867600.0,-1.0820533556432863
869400.0,-1.390403282433513
871200.0,-1.611196967296533
873000.0,-1.7300511712271427
874800.0,-1.7390291577436796
876600.0,-1.6371694292424148
878400.0,-1.4305718557558313
880200.0,-1.1320341130278246
