time_s,salinity,temperature,nh4,no3,po4,o2,toc,spm,dsi,at,dic,phy1,phy2,pco2,co2,ph,hs,alkc,hd1,hd2,hd3,hp1,hp2,hp3,bag,bap,pip,dss,no2,n2o,ch4
216000.0,0.12550015923068403,30.17922241464941,27.756733034842092,37.12246311143895,3.9237016948759686,233.60495741674507,451.1193523088627,60.7116610107151,232.9561478620438,1922.7286368939322,1893.2193991590889,271.99719899220565,116.5702281395167,0.0,0.0,7.2,0.0,0.0,85.27630711234217,38.44353366382867,217.84669076169578,27.351216019404244,12.330240712738778,69.87136403885307,1.7514453691587502,0.8674431042411268,0.030355830505357548,0.1023315685348106,0.741519848779445,12.565073853149325,0.17935774920376255
237600.0,0.1970268190423671,29.972120156042433,9.712164305308892,26.068321469477606,1.6093169096546025,206.820853060502,273.9805618286212,84.60000886523231,233.32676247834098,2110.0074170794855,2070.5307384904922,218.8604265809076,93.79732567753184,0.0,0.0,7.2,0.0,0.0,106.99091853131692,11.141191718834033,63.13341974005952,54.72450508702666,5.69857901270761,32.291947738676456,1.6555210133742144,1.2035322933687005,0.04230000443261615,0.12838910223758032,0.9733668644616977,9.80039867486388,0.11967287566897393
259200.0,0.2834208776349239,30.075788699575646,27.580958991595516,60.84062002012472,4.3098052907857625,204.58067183501157,322.4316092673682,49.64111077000967,257.10742976150476,1688.5406057492512,1717.6612611295511,515.3429208643562,220.8612517990098,0.0,0.0,7.2,0.0,0.0,143.37768659848095,17.18514012231204,97.38246069310155,35.84442164962024,4.29628503057801,24.345615173275387,1.740682678725746,0.971814417144476,0.024820555385004835,0.17205322391817715,0.8741921748381156,23.547327285425503,0.24530943771894148
280800.0,0.07761349264663228,30.778772509319126,7.037061173984207,68.62516069403935,1.5667392373697364,239.3957371092502,401.44575801091503,28.282114237365292,155.5011300066022,1747.5597702798864,1671.108625668374,297.7550169706645,127.60929298742765,0.0,0.0,7.2,0.0,0.0,89.92936363920455,34.68408641542912,196.54315635409836,22.482340909801138,8.67102160385728,49.13578908852459,1.7928376843051221,1.136410413142524,0.014141057118682646,0.10791523636704545,0.8364358342990399,9.379536035116065,0.4781708195795542
302400.0,0.2515475501529074,30.683664121830784,25.92381161434195,62.341904784789016,4.206703401936104,197.57312213128344,499.22978614401717,53.71197034161685,172.93730712796054,2395.3460891531695,2435.2197501413616,435.70255123597985,186.72966481541994,0.0,0.0,7.2,0.0,0.0,117.81994912239739,41.12270627303146,233.02866888051162,32.24007915269601,11.252757407307103,63.76562530807358,2.6424149355533233,0.849879420483757,0.026855985170808425,0.14138393894687687,0.6241918043716037,19.992834114819267,0.2424206001665018
324000.0,0.13276365444442367,30.209203055361286,9.13690994404016,70.88135079287004,1.4465609875665295,147.88707489598607,421.0478906838334,33.53043343231537,224.1381633079175,1760.2365979852293,1700.2991798480446,172.3942979939151,73.88327056882076,0.0,0.0,7.2,0.0,0.0,134.56408695350734,30.341133839033905,171.93309175452546,33.641021738376836,7.585283459758476,42.983272938631366,2.433089601040644,1.1580743792103423,0.016765216716157685,0.16147690434420883,0.9070628427955809,19.64728326786623,0.09969433853499621
345600.0,0.08675623388878495,30.121868536572528,16.15379640156311,46.586129044714816,2.6507086029129763,192.7508023390654,443.6925294005234,49.28592942993318,197.4346702539212,2441.1208125336734,2532.9849325741307,148.0785442851077,63.46223326504616,0.0,0.0,7.2,0.0,0.0,118.4432613677286,35.47661432290352,201.03414782978663,29.61081534193215,8.86915358072588,50.25853695744666,2.3194630217870715,0.5719468242444041,0.02464296471496659,0.1421319136412743,0.75156623627577,11.295672154927175,0.4364675470256696
367200.0,0.2030822348990512,30.039251773692474,28.994122785273902,44.18553385031101,4.409880404739752,176.3666280759871,277.3651014168408,33.03677671325746,199.0952410559392,1661.362801055384,1592.1760678233231,113.03416590366054,48.44321395871166,0.0,0.0,7.2,0.0,0.0,150.25394987002096,10.74571968951775,60.89241157393392,37.56348746750524,2.6864299223794377,15.22310289348348,2.2755363331827243,0.8580840290501655,0.016518388356628732,0.18030473984402517,0.5526727422406665,11.780142180718894,0.2836510568510923
388800.0,0.18232580492869577,29.322590433950417,13.946167704420592,34.32123946390172,2.2239476552867625,254.85767539522593,407.6516982310561,67.64397770949455,137.8024835188303,2000.112752076627,1982.5033783926858,470.62132583314127,201.69485392848912,0.0,0.0,7.2,0.0,0.0,137.48977274348138,23.979179390108715,135.8820165439494,51.001085710936565,8.894946576387012,50.40469726619307,2.164663653145687,1.4438402543923556,0.03382198885474728,0.16498772729217767,0.5576973210894587,18.295844118497996,0.10274175755610504
410400.0,0.10116197266972561,30.168587748012346,11.98500317367766,46.00374770690269,2.4602079133059345,192.34636307868067,343.95315003642685,66.23976620119991,256.44958985843726,2321.388362900694,2401.0876999589022,308.73975719140685,132.31703879631723,0.0,0.0,7.2,0.0,0.0,91.51060405684518,24.196356151389757,137.1126848578753,32.98668537988975,8.722022938564026,49.42479665186281,2.5275861452585398,1.2192938467621768,0.033119883100599955,0.10981272486821422,0.7256470565146275,11.118517338858386,0.4347383088026634
432000.0,0.2647679630317042,29.6508944410519,20.088222189386386,67.98183222270741,3.8614832617579817,186.75173240475385,248.1998586627575,49.80394980787654,250.68116878454404,1933.4722327556344,2029.6010603443783,339.80489967757285,145.63067129038836,0.0,0.0,7.2,0.0,0.0,146.05890886575463,7.875146709667706,44.625831354783664,36.51472721643866,1.9687866774169265,11.156457838695916,1.676638456586843,0.862256466715417,0.024901974903938272,0.17527069063890557,0.675260267143081,14.333065653912364,0.08092115497578244
453600.0,0.11087225982803195,30.8445775501961,25.173798697557157,65.5922505330643,3.025350083258235,265.334455930329,420.5742001076465,63.35534920574886,250.5360842781852,2018.008066404625,1945.4252640472794,386.8861388194692,165.80834520834392,0.0,0.0,7.2,0.0,0.0,143.44307290488968,25.582293891564454,144.96633205219857,48.69084614191844,8.683748267561299,49.207906849514025,2.236717006212656,1.2806739940250382,0.03167767460287443,0.17213168748586763,0.5849405030253676,11.314578398304917,0.4506842827486978
475200.0,0.22499333953562123,30.31268472106952,34.88388159219841,72.63197413792268,5.322080045129856,180.6670931914652,371.7728742786872,42.711858872512764,150.26796928443454,1714.9126370363958,1702.0252131135808,486.2921758310843,208.41093249903614,0.0,0.0,7.2,0.0,0.0,136.67242455569257,24.111881230088578,136.6339936371686,34.16810613892314,6.0279703075221445,34.15849840929215,1.5882876199101783,1.0062089795524713,0.02135592943625638,0.1640069094668311,0.5384858346904371,19.834654467344727,0.22225944399637454
496800.0,0.24654928397560777,30.51790192811858,15.802710864082783,66.5855907479241,3.03483250870834,180.64311470109106,269.26148336612516,64.83429032875418,252.66780866795344,2278.0252431446534,2337.447834801473,183.84341039074585,78.79003302460536,0.0,0.0,7.2,0.0,0.0,105.84903662820264,14.037440698542156,79.54549729173888,37.06219247589727,4.915097440761633,27.852218830982586,1.6302430055694472,1.0520884526667111,0.03241714516437709,0.12701884395384316,0.6841736068971757,15.349885848856903,0.06401709175702598
518400.0,0.07787293478251475,29.70628717928068,7.835436229943986,60.07183133827407,1.3420126039860942,222.49721915670327,331.5035772542764,43.792532653560045,210.12542836745646,1567.2559139673679,1503.7691880515338,524.534897053982,224.80067016599233,0.0,0.0,7.2,0.0,0.0,173.76240608121964,13.71606835833023,77.7243873638713,43.44060152030491,3.4290170895825574,19.431096840967825,2.348419636229422,0.8377485761725615,0.021896266326780024,0.2085148872974636,0.9033325265134082,22.586395607122896,0.4989327338309705
540000.0,0.07244894557706034,29.927039698045707,10.312360044886855,25.64850523759918,2.3805070413262914,169.88856487702535,471.54805172356674,33.18263417961853,207.74916977011432,2124.6140481145317,2202.042047704183,351.51333275474093,150.64857118060326,0.0,0.0,7.2,0.0,0.0,161.7037922613455,32.330197367626184,183.2044517498817,40.42594806533638,8.082549341906546,45.80111293747043,2.32729412755579,1.0289775666193783,0.016591317089809265,0.19404455071361462,0.878365083534284,15.518994692669299,0.36832865001481746
561600.0,0.11676914150753653,29.987659629019525,14.64488951148738,82.4506867371688,2.4773468683069737,209.82700922892016,312.4137701419036,60.6460436776237,173.7718961468542,2441.6919866580306,2360.4708197774708,315.15096741053543,135.0647003188009,0.0,0.0,7.2,0.0,0.0,149.62274480481904,13.050658310852496,73.95373042816415,47.92098191574309,4.179848202348724,23.6858064799761,2.333883959062161,1.2155302619058288,0.030323021838811852,0.17954729376578285,0.8243194783844078,12.679899628681623,0.1202929559089799
583200.0,0.19078209804801324,29.372708006840814,28.308941422623867,55.51831386964817,3.5854867851277716,165.2179980156763,469.7659349391354,70.44576100621661,194.37422011784022,1901.88719989073,1836.0231426085184,345.4950378104494,148.069301918764,0.0,0.0,7.2,0.0,0.0,172.82573881187852,24.68521815013798,139.8829028507819,67.80592182224076,9.684922995614427,54.88123030848175,2.167441854355552,1.077264663562312,0.03522288050310831,0.20739088657425425,0.7915954021385487,18.078283068637873,0.2097160973946545
604800.0,0.015596805593312245,29.885528798068517,7.399850752641103,59.53957159727029,2.5614445837235964,199.7631286274418,471.1845548348934,40.76076922411239,250.47148434873745,2497.2378999036023,2379.874212757549,481.89366363219136,206.52585584236775,0.0,0.0,7.2,0.0,0.0,187.25639422951815,28.45368744575949,161.23756219263709,46.81409855737954,7.113421861439872,40.30939054815927,2.086596179242245,1.0149552535843938,0.020380384612056195,0.22470767307542178,0.7325047587632139,22.405594819713354,0.07807733086922475
626400.0,0.10058371502348872,30.159297913024545,34.98880091048229,25.107237982401156,4.315069743373272,171.07431952354995,278.12538559034084,37.13300379131543,156.85151458261726,2298.293197209187,2258.361253388409,230.74101695624626,98.8890072669627,0.0,0.0,7.2,0.0,0.0,124.4586480114893,14.706249069117506,83.33541139166587,31.114662002872326,3.6765622672793765,20.833852847916468,2.143832455425819,0.9025594157610146,0.018566501895657717,0.14935037761378717,0.628231530508383,14.040435724056092,0.35329739366557866
648000.0,0.018769452665835473,29.811803749653322,12.658145691229135,44.89877417722495,3.0628029519101236,167.8242503705662,359.3733444919349,60.81254002639558,197.41227864104712,1644.0787860131995,1664.465113968796,219.9289755015241,94.25527521493889,0.0,0.0,7.2,0.0,0.0,96.677586167988,26.291720210790775,148.9864145278144,31.07610609771044,8.4512276231447,47.890289864486626,1.7460061253400914,0.9950685438537012,0.030406270013197793,0.11601310340158559,0.7297920286068116,13.209878956727945,0.42007154503340943
669600.0,0.01709361809921048,29.394834134996476,21.38896899194626,64.93720454637555,3.932201359681909,193.094549616695,317.0335385110158,54.1841817833995,193.4251541631551,2338.2304210818006,2305.8234310785924,466.1137634208912,199.7630414660962,0.0,0.0,7.2,0.0,0.0,132.13394002995767,17.428018042889562,98.75876890970751,36.56277358768085,4.822505691117033,27.32753224966319,2.5112316548766476,0.6592256826346562,0.02709209089169975,0.1585607280359492,0.7269949555998495,20.96159829747276,0.10670091253879742
691200.0,0.058925764761605215,29.53766542174658,35.22619185265051,51.30647147466402,4.757055878340418,212.72893709175793,402.79321390995636,34.95512203997987,156.9005469848279,1718.7098003235833,1664.1988187203983,451.7985996554801,193.62797128092004,0.0,0.0,7.2,0.0,0.0,101.5597855548782,33.101217835963034,187.57356773712388,25.38994638871955,8.275304458990759,46.89339193428097,2.114114434464893,0.9618317362713299,0.017477561019989936,0.12187174266585385,0.9849632626725955,17.711427988930655,0.11435050519957687
712800.0,0.11236447301387438,29.733742282846464,10.779870471142939,59.519692712043486,1.8406717573098237,218.5886208431865,294.8701853691271,45.47076555826275,241.1188864176504,1652.0485674244917,1645.1634228387918,252.51214268648795,108.21948972278055,0.0,0.0,7.2,0.0,0.0,106.41560157007798,19.42208200878356,110.05846471644016,26.603900392519495,4.85552050219589,27.51461617911004,2.3686941507467187,0.9937882134258196,0.022735382779131376,0.1276987218840936,0.9603698251713177,8.681005023861806,0.18115741107220726
734400.0,0.06226228086171104,29.54505670732044,13.850006190868612,55.97993996521798,3.025864082769785,122.07378340571843,443.43617566724146,81.28728177804653,137.62649344865716,1530.46368630896,1485.2305829716659,247.97285356798906,106.27408010056674,0.0,0.0,7.2,0.0,0.0,116.69734614542897,27.383391611046434,155.17255246259646,56.22581485762207,13.193560588582129,74.7635100019654,2.72301459482214,1.044298324655679,0.040643640889023266,0.14003681537451476,0.9553028586072109,16.66751816235778,0.2755740400815782
756000.0,0.015072902946894638,30.028066559217418,18.655252550328708,63.6690126129263,2.439946815041127,206.4415911588925,309.17888424573084,46.783072231192506,241.20886593054567,1625.4862967991505,1669.824917281554,204.5119964607924,87.64799848319674,0.0,0.0,7.2,0.0,0.0,76.07999505453033,25.689466851308154,145.5736454907462,19.019998763632582,6.4223667128270385,36.39341137268655,2.377144765058772,1.1371015477580408,0.023391536115596252,0.0912959940654364,0.9645723586058437,14.58448280558034,0.07977433497549821
777600.0,0.0057466456653758715,30.936410950206376,35.48665838362397,37.0019043161167,4.566291456632248,160.05707653185033,356.2502674906507,50.39848033115531,258.5909348242197,2447.161462900248,2541.341724182808,415.4081298945364,178.03205566908704,0.0,0.0,7.2,0.0,0.0,188.64407859706756,14.368245074579638,81.42005542261795,47.63177605329229,3.6279168514639824,20.558195491629235,1.711193890367614,0.8038025603342163,0.025199240165577657,0.22637289431648105,0.981680160223019,8.174836430906765,0.372222487958965
799200.0,0.21187384876657864,29.467946790043644,8.195881892606522,45.801961791926956,2.571445874644094,200.6362786900168,258.1777293198983,35.739847881557345,134.01290553678527,2468.0763814507336,2454.9251197759654,315.6375433470699,135.27323286302996,0.0,0.0,7.2,0.0,0.0,104.52252603598163,15.30294861299055,86.71670880694646,26.130631508995407,3.8257371532476374,21.679177201736614,1.6556925830552998,0.962620768367603,0.017869923940778673,0.12542703124317797,0.8309568163185057,20.77001132821873,0.38924063721946084
820800.0,0.1733673338082265,29.196869911700603,34.84875610744674,26.750970688788282,3.995192554074148,156.44566405601577,493.25195442880283,38.76024839548574,141.18032733472316,1684.6324573473692,1658.0333946812705,285.5822003075251,122.39237156036792,0.0,0.0,7.2,0.0,0.0,144.72818146217966,37.48100731212939,212.39237476873322,36.182045365544916,9.370251828032348,53.098093692183305,2.068794238530394,1.3425335425677138,0.01938012419774287,0.1736738177546156,0.6439726713379963,16.37793293705802,0.18497393139966017
842400.0,0.17882458657149178,29.407589335063577,10.224171444475065,55.004425571820526,2.6219173052814413,222.56240770942227,443.26712938819315,62.5210186383796,109.07340779199934,2326.5510741914645,2396.575771374899,148.8708976020636,63.80181325802725,0.0,0.0,7.2,0.0,0.0,177.2076437221992,23.28081537494294,131.92462045801,59.095704038676935,7.763751869154605,43.99459392520943,1.711986111416161,0.7739592550652152,0.0312605093191898,0.21264917246663909,0.5593545477545557,24.6696598600323,0.14661314935850994
864000.0,0.020170254027168343,31.23022348206246,25.160380374097947,33.9071294977139,3.274823852829338,207.32733924542873,375.94271329921173,29.719721424607805,116.56522461778617,2192.0112559466547,2182.789244171694,200.13908293516442,85.77389268649904,0.0,0.0,7.2,0.0,0.0,168.52141860781435,19.834912804733253,112.39783922682177,42.13035465195359,4.958728201183313,28.099459806705443,1.5750699115411417,1.1306386221160618,0.014859860712303902,0.20222570232937725,0.7888158771722114,14.106548698705737,0.42059850197531856
885600.0,0.24620884823003378,28.94223021034933,16.92660331612614,65.33044846861328,2.319692844425574,180.44110519703648,351.29455233060406,67.52300897170586,189.12928987262157,1803.285890849283,1881.28790177644,154.8303816114637,66.35587783348446,0.0,0.0,7.2,0.0,0.0,115.33951516958163,21.160976448914898,119.91219987718442,42.67974320324188,7.830317644752182,44.371799986929034,2.3461702202767243,1.0380847779850115,0.03376150448585293,0.13840741820349797,0.7657860763433656,8.55520403333643,0.2640182863199037
907200.0,0.12232443150081967,30.248994504915768,11.937772990543666,57.87616769733538,2.7659072137202854,146.04015558825915,428.05354867801555,48.80356936815261,205.47560347158063,1903.2077561332521,1966.7071429856271,447.16182197819546,191.64078084779806,0.0,0.0,7.2,0.0,0.0,144.3995809522151,29.706488698529604,168.33676929166776,36.099895238053776,7.426622174632401,42.08419232291694,1.5315942992668101,1.2759677399480114,0.024401784684076305,0.17327949714265814,0.6276681868816221,9.799863409623198,0.2097039575689493
928800.0,0.12395175516231585,30.603058300135032,10.322661962279367,45.072095642705406,2.7732194208338052,153.94740624231943,371.01653004235436,68.07399848238418,219.61083114905497,1903.2106331838227,1951.2472665231874,328.1434877073914,140.63292330316776,0.0,0.0,7.2,0.0,0.0,96.58701990202903,26.010479299223192,147.39271602893143,36.14142338852027,9.732733713547564,55.15215771010286,2.207816826535058,0.8533934008952021,0.03403699924119209,0.11590442388243484,0.8657482320215695,22.016015799277334,0.11589631547126726
950400.0,0.2498789146722684,30.94576157081816,22.055755207221093,51.12886766879184,4.078166619497943,174.87736256543408,259.43640265011027,34.39177488271434,155.71403666863498,1506.3790434065907,1578.4374060601576,510.61382812429383,218.83449776755452,0.0,0.0,7.2,0.0,0.0,152.65843403066634,8.233603213413282,46.657084876008604,38.164608507666586,2.0584008033533205,11.664271219002151,2.452290067674105,0.861569557584622,0.01719588744135717,0.1831901208367996,0.6729030492052125,19.408583670461592,0.41244351937069057
972000.0,0.2840268734076722,30.71006547141668,14.041589135472918,85.71766577765287,2.8934178860242827,202.9394874990065,334.9413407760735,50.6632420289309,137.66721471800864,1918.1447881627998,1967.4953885490154,482.1451516760711,206.63363643260192,0.0,0.0,7.2,0.0,0.0,78.70982065645708,28.25319949000276,160.1014637766823,20.00481363578005,7.180806482572694,40.6912367345786,1.9150583309768698,0.9611461736042961,0.025331621014465452,0.0944517847877485,0.5501227818614383,8.282072170754164,0.34777340718978045
993600.0,0.18073483258997633,29.658834859460068,11.359604450622758,73.33597786126545,3.025656141996553,152.94018402505145,373.749912579987,59.19437525213199,178.1579311487598,2473.8004133571494,2484.7342803142988,220.6004560355435,94.54305258666149,0.0,0.0,7.2,0.0,0.0,86.52308603669863,29.809688436066484,168.92156780437674,26.8423953937242,9.247976236368135,52.40519867275276,1.694148139284744,1.1868855566462615,0.029597187626065995,0.10382770324403837,0.9521216457037825,14.3702734986254,0.2974408532492923
1015200.0,0.015171931147268657,30.641852359792686,29.3500030222504,38.12783666198972,4.830597932479028,154.71704471086093,258.04375912798184,28.76662933088998,166.85735339084798,1894.5723153189238,1900.2447760291657,172.7742905231209,74.04612450990895,0.0,0.0,7.2,0.0,0.0,139.52771605828778,10.036093686614656,56.87119755748305,34.881929014571945,2.509023421653664,14.217799389370763,1.887553383013458,1.2657281656496462,0.01438331466544499,0.16743325926994534,0.8800804648950795,10.616298379794152,0.11716226138366326
1036800.0,0.080452310323474,30.205731508060857,20.424025489856895,22.903379294496016,2.594411605324789,169.19504403903022,275.7409620210003,46.760494882022954,150.09492592502653,2172.3838432917037,2243.217608549774,387.6986949827111,166.15658356401906,0.0,0.0,7.2,0.0,0.0,159.9239596430476,9.1003214960629,51.56848847768977,39.9809899107619,2.275080374015725,12.892122119422442,1.8873518340943347,1.2364705688183568,0.023380247441011477,0.19190875157165713,0.5781584853544304,20.545166105759066,0.21221352731369925
1058400.0,0.20138124756873974,29.860789056176586,34.76987124503036,33.374741792441576,4.843697699879663,248.89031680600243,318.55312506244826,55.03583248112445,259.031165716985,1701.5283780063128,1775.4483923845623,394.4168145742564,169.03577767468133,0.0,0.0,7.2,0.0,0.0,131.914669136449,17.476666532534537,99.03444368436237,37.23778438257728,4.933434198978762,27.956127127546313,1.4350549375824249,1.044457971160171,0.027517916240562226,0.1582976029637388,0.8897583507120317,8.275406754770943,0.41827119115079087
1080000.0,0.012041657725609955,30.688572177785066,34.72973344173142,34.964535740906875,5.271316918931447,179.07673768101856,463.75345033322196,73.89463785672343,209.88556663019617,1929.0623693026657,1885.8364594941438,427.8041589835449,183.34463956437637,0.0,0.0,7.2,0.0,0.0,105.09621937604156,33.23724868326941,188.3444092051933,44.09886772547572,13.94650580148629,79.03019954175565,2.2186727466688345,0.7925468518074543,0.03694731892836172,0.12611546325124987,0.6166664113246634,18.630612889225716,0.386185220208063
1101600.0,0.06561416667196175,30.585582642624814,8.702774432571593,66.66020558527136,2.7635667680255076,143.6555243050981,440.06137112736656,42.63442748873587,279.51834350542856,1550.416773602209,1610.9426135227402,347.29010455070755,148.83861623601754,0.0,0.0,7.2,0.0,0.0,116.48317156315682,35.33488880081047,200.231036537926,29.120792890789204,8.833722200202617,50.0577591344815,1.6235231995993122,1.00249986438145,0.021317213744367933,0.13977980587578817,0.5346970429520916,9.527906479514732,0.3204104025465887
1123200.0,0.10228757143066748,31.49580897991977,29.78989885115672,65.49119679399848,3.919020017277187,209.2045837831144,412.0684759882536,45.454515229024686,107.34144539217631,1771.9545593981986,1721.966193786606,382.97052574787926,164.13022532051968,0.0,0.0,7.2,0.0,0.0,173.13223205712526,23.478382310021647,133.044166423456,43.283058014281316,5.869595577505412,33.261041605864,2.363782471226137,1.3469663782454455,0.022727257614512344,0.20775867846855034,0.5081217216047269,20.389226925661006,0.19558868561847118
1144800.0,0.19951679670198932,29.076607224376946,11.766625865513083,25.407961567499907,2.2797034118836694,219.32001145918335,346.6659795406559,34.23093262956411,278.14850826296214,2065.744950613289,2068.732292089074,140.72368190548124,60.31014938806339,0.0,0.0,7.2,0.0,0.0,151.42029878760468,18.886872726738005,107.02561211818202,37.85507469690117,4.721718181684501,26.756403029545506,2.0402889491743377,0.5695232910781639,0.017115466314782054,0.18170435854512562,0.8035676404417884,14.608347913901294,0.15813460555266506
1166400.0,0.028489582568512948,30.499835274837853,16.089664435972924,57.14845131715025,3.4193942367031154,263.9134906443417,369.5413561410916,58.047979144774494,163.43561333025906,1633.2099241366286,1654.8330121344293,158.89686211928108,68.0986551939776,0.0,0.0,7.2,0.0,0.0,113.61103843936975,25.51887029461242,144.60693166947038,34.35697712668898,7.717130791642515,43.73040781930759,2.5196147874104247,1.1405763597190244,0.02902398957238725,0.1363332461272437,0.8503057481972258,20.809025881213145,0.44278673970454907
1188000.0,0.14998769758943653,30.434122733542786,14.271196823952353,22.019407409196027,2.8527785990382197,183.95348297229262,340.52628883016024,58.18801819769763,204.3473013632716,1733.7407920367443,1757.6272570173,449.42835086337266,192.61215037001688,0.0,0.0,7.2,0.0,0.0,94.85722722036604,24.961629306722845,141.44923273809613,28.775856501867114,7.572351459466216,42.909991603641885,1.7287795130791999,0.9995192318162293,0.029094009098848815,0.11382867266443925,0.8446552060513451,12.28930276018468,0.18849690738191707
1209600.0,0.18409137089681513,29.779495631927542,33.929934681519754,77.1673975806765,4.440227173463674,178.1450060085219,397.47662781507205,30.293260468684938,163.53091986598142,1556.8813977776465,1598.3765398401517,399.8851307277929,171.37934174048266,0.0,0.0,7.2,0.0,0.0,155.34657523439068,24.39520905265005,138.23951796501694,38.83664380859767,6.098802263162512,34.559879491254236,2.367113102200787,0.7650317383234126,0.015146630234342469,0.18641589028126884,0.697968613097975,20.856314454181383,0.25438264823151774
