time_s,H_m
0.0,-1.047188779732088
1800.0,-1.486637981793976
3600.0,-1.831446350256667
5400.0,-2.0596606917325997
7200.0,-2.156756461359663
9000.0,-2.116562914544527
10800.0,-1.9416555919289222
12600.0,-1.6431911539690178
14400.0,-1.2401951653668428
16200.0,-0.7583483325691229
18000.0,-0.22834869095246219
19800.0,0.31604572035717426
21600.0,0.8401687946284646
23400.0,1.3106556165167895
25200.0,1.6975681348365779
27000.0,1.976301713726296
28800.0,2.129151049381887
30600.0,2.146435712873364
32400.0,2.0271137107784494
34200.0,1.778844145964376
36000.0,1.4174952217934056
37800.0,0.9661292183652228
39600.0,0.4535294198435333
41400.0,-0.08763684082368803
43200.0,-0.6229016907070802
45000.0,-1.1181937874212984
46800.0,-1.5420087926603243
48600.0,-1.867414871498658
50400.0,-2.0737654508728562
52200.0,-2.1480102275141832
54000.0,-2.085521115866021
55800.0,-1.8903808247901985
57600.0,-1.5751160655685013
59400.0,-1.1598928299904976
61200.0,-0.6712254733142472
63000.0,-0.1402823043136398
64800.0,0.39910395046424707
66600.0,0.9125937124151574
68400.0,1.3675284476480516
70200.0,1.7350093878469965
72000.0,1.991734662541116
73800.0,2.12147796544122
75600.0,2.1161148541265686
77400.0,1.9761317263697695
79200.0,1.7105855743676255
81000.0,1.3365176759736284
82800.0,0.8778592001627722
84600.0,0.36389906062414046
86400.0,-0.17258781555896716
88200.0,-0.6974320986813999
90000.0,-1.1772479642753775
91800.0,-1.5815583766569394
93600.0,-1.884732355755623
95400.0,-2.067610995487194
97200.0,-2.118719007192802
99000.0,-2.0349851247361146
100800.0,-1.821926125033958
102600.0,-1.4932834778697606
104400.0,-1.070136551891373
106200.0,-0.5795496412148439
108000.0,-0.05283971428527844
109800.0,0.4764241619004105
111600.0,0.9745618296057328
113400.0,1.4099268300221435
115200.0,1.7549182950957192
117000.0,1.9877319486129352
118800.0,2.0937390587547093
120600.0,2.066406080651345
122400.0,1.9076971490591332
124200.0,1.6279346421305496
126000.0,1.2451276222966556
127800.0,0.7838118608004864
129600.0,0.2734762071949044
131400.0,-0.2533237016925572
133200.0,-0.7630436518882551
135000.0,-1.2232882271669572
