time_s,salinity,temperature,no3,nh4,po4,dsi,o2,toc,spm,dic,at,phy1,phy2,pco2,co2,ph,hs,alkc,hd1,hd2,hd3,hp1,hp2,hp3,bag,bap,pip,dss,no2,n2o,ch4
388800.0,29.88189879024122,29.517777296175442,2.5875575723561584,1.6153164044559418,0.33229485591894076,8.881330810022494,205.12280850351158,61.34185511627476,13.632515277035886,2063.5158207349687,2301.4927508860674,42.06774353022337,42.06774353022337,0.0,0.0,8.1,0.0,0.0,3.067092755813738,9.201278267441213,30.67092755813738,1.2268371023254951,4.907348409301981,12.268371023254952,0.5912620322540441,0.5421716933003097,0.0068162576385179426,0.6289697533934503,0.14915142258318267,7.190275164232716,0.008030075012397216
410400.0,30.28548625461196,30.146515174176848,3.8164174430865474,1.3845935541146988,0.2799651124342022,13.583733797610623,228.70507002629188,74.95180864520407,18.973025737328932,2087.4999364982777,2303.8384186896433,70.44827329553567,70.44827329553567,0.0,0.0,8.1,0.0,0.0,3.7475904322602034,11.24277129678061,37.475904322602034,1.4990361729040813,5.996144691616325,14.990361729040814,0.5687067069636119,0.5061028583556321,0.009486512868664466,0.6899799761298763,0.1448485228002634,6.37753466910744,0.009903241097820249
432000.0,29.471767877551528,29.263385496023506,1.5340622054112782,0.5719365986554814,0.41016380583699785,10.706831750719786,222.82114418131684,57.49313994432758,13.577431567740364,2038.0463711512064,2272.806181690002,26.152601405298526,26.152601405298526,0.0,0.0,8.1,0.0,0.0,2.874656997216379,8.623970991649136,28.74656997216379,1.1498627988865517,4.599451195546207,11.498627988865517,0.4606617702255343,0.42375820493970856,0.006788715783870182,0.5584393802954695,0.19858584404109375,7.239636358783869,0.005995411564139789
453600.0,29.73268986651683,29.67684258179946,4.4497365205646275,1.942249518855721,0.19869896826695235,9.500952685908594,200.66403353088492,82.03551123636107,11.208890870788833,2040.5087699152334,2270.6837110616607,90.40230776587605,90.40230776587605,0.0,0.0,8.1,0.0,0.0,4.101775561818054,12.30532668545416,41.01775561818054,1.6407102247272216,6.5628408989088864,16.407102247272217,0.5135053165812227,0.37578209302715065,0.005604445435394417,0.8445545407434121,0.15650722830366937,7.675116378008261,0.00929336027464748
475200.0,30.383554869661342,29.774896688254266,3.694067147269036,0.6725164052421467,0.37792829194868827,9.415472888798304,228.3495435666753,57.08056753089497,14.64250086223607,2057.297006819442,2345.681467059088,57.997489529027646,57.997489529027646,0.0,0.0,8.1,0.0,0.0,2.8540283765447487,8.562085129634244,28.540283765447484,1.1416113506178993,4.566445402471597,11.416113506178995,0.5833157766629434,0.43697507049955636,0.007321250431118035,0.997802100901753,0.12526630021712826,8.864248384698637,0.006474655679019322
496800.0,27.41875759316866,29.744074506461345,1.6844099136536075,1.8098815350375088,0.38196445309253446,5.85200477559662,219.50277353419796,82.68282382028102,19.343317604654416,2000.4531307034242,2274.7932449805808,117.77914793753155,117.77914793753155,0.0,0.0,8.1,0.0,0.0,4.134141191014051,12.402423573042151,41.34141191014051,1.6536564764056203,6.614625905622481,16.536564764056205,0.3270900822567949,0.5157735207611681,0.009671658802327208,0.8828816605237699,0.10914829579296471,8.309006932774349,0.007569379173891168
518400.0,29.501633077271375,29.72048805653482,4.24121319649333,0.7025572050208211,0.2874606547985541,14.38578239586033,205.57496166696026,98.89967118691173,19.914319786415888,2083.3425732023607,2267.0142740177157,56.61048879408956,56.61048879408956,0.0,0.0,8.1,0.0,0.0,4.944983559345587,14.834950678036758,49.449835593455866,1.9779934237382346,7.9119736949529385,19.77993423738235,0.324456210268929,0.43048506419231275,0.009957159893207944,0.6403177899382579,0.19722297092163577,8.473145453267787,0.0050020514471958745
540000.0,29.451671795063888,30.117799013745753,2.151736376372876,0.7782889628865788,0.36067191795137077,12.126014072983931,220.64091556855945,65.9658440010687,8.783036032389964,2143.3878199943065,2342.329950826993,70.73166098928203,70.73166098928203,0.0,0.0,8.1,0.0,0.0,3.298292200053435,9.894876600160305,32.98292200053435,1.3193168800213741,5.277267520085497,13.19316880021374,0.5179114011368467,0.4836692044998493,0.004391518016194982,0.7121945090362551,0.11567629475992947,9.185829198742175,0.007132030282459864
561600.0,29.741159462467014,29.895143728531306,2.7764520207016257,1.6720343275928005,0.37201842254970796,11.35156988863935,227.28666285311607,50.9016004912615,13.355713792883513,2118.102327261456,2304.133538270127,57.389555258037916,57.389555258037916,0.0,0.0,8.1,0.0,0.0,2.545080024563075,7.635240073689224,25.45080024563075,1.01803200982523,4.07212803930092,10.1803200982523,0.6048399887813541,0.49189328945645827,0.006677856896441757,0.7929260612165842,0.1674192116615001,8.568273377152785,0.0069902742033946886
583200.0,31.240963944309293,30.309139065754042,2.4946011854919368,1.0821821851527456,0.13827604642320046,14.145844352217477,202.73108944836326,82.4104588724278,11.197917182041966,2060.8429085383164,2317.955183657268,31.70937326298787,31.70937326298787,0.0,0.0,8.1,0.0,0.0,4.12052294362139,12.361568830864169,41.2052294362139,1.6482091774485559,6.5928367097942235,16.48209177448556,0.5063540050502336,0.6405713051015827,0.005598958591020983,0.914106378943297,0.11705303893937753,8.484220774346841,0.009487095250390869
604800.0,30.994228461340423,29.992234179449312,2.941122868440793,1.313050017645803,0.46761531081146845,13.999095433546717,213.44482620107007,63.72063158178409,10.897556518463961,2058.1646492794625,2278.6866874982793,51.857960433296654,51.857960433296654,0.0,0.0,8.1,0.0,0.0,3.186031579089205,9.558094737267613,31.860315790892045,1.2744126316356819,5.097650526542727,12.74412631635682,0.404538189804994,0.5518218950445412,0.005448778259231981,0.6722529466970316,0.1061543034134837,8.894232774500935,0.009425076622736294
626400.0,29.41620036494573,29.833514430849423,2.8812961917488256,1.8103629586396013,0.4051196211503222,10.130772183680499,220.1224160141532,92.36775269546834,5.143084310383174,2060.4335046575075,2340.724316727708,99.03130308439513,99.03130308439513,0.0,0.0,8.1,0.0,0.0,4.618387634773417,13.85516290432025,46.18387634773417,1.8473550539093668,7.389420215637467,18.47355053909367,0.34939111549398244,0.6711401755784134,0.002571542155191587,0.6738850488022189,0.15205205336415145,10.47326608276281,0.008276915997317266
648000.0,31.833095852960003,29.703895000278116,4.444928909041543,0.7320272722772918,0.2806188091269698,9.080200912850811,220.62394412149183,62.49337326289647,14.603763724284144,2131.6233862597232,2291.8131599793624,116.101569997922,116.101569997922,0.0,0.0,8.1,0.0,0.0,3.1246686631448237,9.37400598943447,31.246686631448235,1.2498674652579294,4.999469861031717,12.498674652579295,0.6201931669539543,0.5008788442632072,0.007301881862142073,0.5102008053441032,0.16044889822584596,8.684450477636428,0.006417305746320396
669600.0,29.761324073114242,30.22811355028216,1.88597419543856,0.5521987998025252,0.26369982951415893,7.891931519658697,224.26933248841127,90.01820942276726,11.855359282889381,2090.976833798483,2310.4259515986923,107.71581484276234,107.71581484276234,0.0,0.0,8.1,0.0,0.0,4.500910471138363,13.502731413415088,45.00910471138363,1.8003641884553452,7.201456753821381,18.003641884553453,0.6198642608995464,0.335976413333653,0.005927679641444691,0.6325174590702738,0.15361922792822041,7.452184763273405,0.007245741013661064
691200.0,29.34613229022162,29.861979275562696,3.8744149627607825,0.820605031972866,0.17878145208348856,9.127583202773934,206.83335024853403,79.19291336540077,10.571950090017072,2067.3367583889185,2303.716932160403,45.353552248180485,45.353552248180485,0.0,0.0,8.1,0.0,0.0,3.9596456682700385,11.878937004810115,39.596456682700385,1.5838582673080155,6.335433069232062,15.838582673080154,0.3035463961897075,0.3518854275378284,0.005285975045008536,0.5178060751364207,0.14979763025873932,9.992036635959309,0.008535155846614422
712800.0,32.044008685322076,29.73382635156406,4.242921860921651,1.920755925265091,0.15437309894692827,9.976495545052181,206.4252875821876,53.00365841774912,9.88255007189203,2021.553143777632,2320.9933073434245,78.37254136714445,78.37254136714445,0.0,0.0,8.1,0.0,0.0,2.650182920887456,7.950548762662368,26.50182920887456,1.0600731683549824,4.24029267341993,10.600731683549824,0.4279266012824569,0.4515045573201737,0.0049412750359460154,0.803108321110383,0.13369219130767457,8.461518046378114,0.007927429691575179
734400.0,29.631998680582058,29.82253648862753,1.8918000342310144,0.7820878497186134,0.27120774097585754,11.582837834261573,207.91418224839072,50.6034967650309,12.784060463971354,2090.863923403846,2346.287049400181,83.94708030932469,83.94708030932469,0.0,0.0,8.1,0.0,0.0,2.530174838251545,7.590524514754634,25.30174838251545,1.012069935300618,4.048279741202472,10.12069935300618,0.7529927749251952,0.4006406996068552,0.006392030231985677,0.9639503149310136,0.18283781456016462,6.879582081063611,0.006313168061830368
756000.0,29.455245942725778,30.40793674020893,3.0128768287318484,0.6016945937421689,0.3894322801759924,13.059701286709538,208.68493595359158,83.20628696416752,11.398878515815902,2133.3679033591166,2334.522555816074,77.54319983096423,77.54319983096423,0.0,0.0,8.1,0.0,0.0,4.160314348208376,12.480943044625127,41.60314348208376,1.6641257392833504,6.656502957133402,16.641257392833506,0.5030675176070709,0.5702725673271289,0.005699439257907951,0.7478585050391378,0.13132507404888222,8.351052480954678,0.008768330689547906
777600.0,29.710787673388303,29.510559689729913,4.462908948427175,1.5866335104039726,0.26152440209899974,7.147445024083574,210.6790517249671,64.20520746137166,7.641339319157809,2111.4999370348487,2275.206988685017,70.41674701677638,70.41674701677638,0.0,0.0,8.1,0.0,0.0,3.210260373068583,9.630781119205748,32.10260373068583,1.2841041492274332,5.136416596909733,12.841041492274332,0.5186990209724665,0.4955726680155351,0.0038206696595789046,0.6955461220741103,0.10799824827967548,8.180294880503444,0.007996817758691328
799200.0,29.422474657615663,29.427042773351538,1.2157303313634849,1.2748197655838933,0.3018957901521407,6.495493185569446,203.11518158332782,56.17862452997453,6.5154236973688775,2091.456229330514,2269.648265240292,50.14301521874634,50.14301521874634,0.0,0.0,8.1,0.0,0.0,2.8089312264987267,8.426793679496178,28.089312264987264,1.1235724905994906,4.494289962397962,11.235724905994907,0.30919520594304206,0.45885087587787193,0.0032577118486844386,0.663783146961063,0.12098928423049972,8.541444099389738,0.007459379797304119
820800.0,31.18415037303688,29.923764800944916,1.6575707373136566,1.7061638690916974,0.4167844057866863,6.271811892168869,211.95677672432382,58.50763205722585,8.820807506863233,2039.4869262245816,2305.6236394025773,66.14109317604655,66.14109317604655,0.0,0.0,8.1,0.0,0.0,2.9253816028612927,8.776144808583878,29.253816028612924,1.170152641144517,4.680610564578068,11.70152641144517,0.4313461246846231,0.616337605516355,0.004410403753431616,0.571540697708657,0.185788918524624,9.068792321394293,0.007832218425433133
842400.0,28.951343100008515,29.758616276779534,3.9289516563691502,0.6316593711851608,0.3672722647831621,13.958121013985787,201.73364591059592,57.03266696168334,15.749479050530471,2065.592247236693,2290.354862081369,38.696663454423586,38.696663454423586,0.0,0.0,8.1,0.0,0.0,2.8516333480841674,8.5549000442525,28.51633348084167,1.1406533392336669,4.562613356934667,11.40653339233667,0.1652449403512406,0.39200901591391923,0.007874739525265236,0.7383102281552703,0.1763615298961657,8.019576762090171,0.006291321789435818
864000.0,30.5116873700148,29.911731760169946,3.746601693416149,1.7620351569577979,0.2659390426242183,12.678609231258553,201.21527518823964,56.14555912711225,8.046058893800932,2060.292788692283,2334.5744878325763,59.62660507879305,59.62660507879305,0.0,0.0,8.1,0.0,0.0,2.8072779563556125,8.421833869066838,28.072779563556125,1.122911182542245,4.49164473016898,11.22911182542245,0.6299987372262135,0.5960305168086668,0.004023029446900466,0.7930911770441706,0.13572419681701364,6.161481376727929,0.00541936869276006
885600.0,31.162324146497042,30.217617735576074,2.3160229186489314,1.0871814061917067,0.20484518880671862,8.430440057930102,212.3210120175963,86.02080345461715,12.673042913521877,2141.5347825735466,2254.1880393838774,75.30683226320282,75.30683226320282,0.0,0.0,8.1,0.0,0.0,4.301040172730858,12.903120518192573,43.010401727308576,1.7204160690923431,6.8816642763693725,17.20416069092343,0.3668381883788564,0.5770022487130708,0.0063365214567609384,0.5245792618107138,0.15734995849352162,8.154344232642341,0.009268149642639785
907200.0,30.763090017142908,29.811986491225777,1.0761736370971673,1.5986819437005946,0.4732452884674613,11.571976616400622,213.17087731941345,52.2440508236359,18.80170719983943,2070.544433403736,2252.899674433595,93.9821071328762,93.9821071328762,0.0,0.0,8.1,0.0,0.0,2.6122025411817953,7.836607623545385,26.12202541181795,1.044881016472718,4.179524065890872,10.448810164727181,0.39339678283723195,0.49484577913923483,0.009400853599919715,0.6071359046551298,0.10644906804558463,9.912005469052698,0.007528711491777222
928800.0,31.428266974960632,30.004539753229277,3.4624975867325065,0.5191347195611458,0.3780918622990943,9.179992169203516,216.9667244967916,82.45403010094422,10.253549214906151,2137.5647757757692,2263.397486674978,92.15118072810374,92.15118072810374,0.0,0.0,8.1,0.0,0.0,4.122701505047211,12.368104515141633,41.22701505047211,1.6490806020188844,6.596322408075538,16.490806020188845,0.5263245921726581,0.387388602422126,0.005126774607453075,0.6071500361614393,0.1585121660927125,6.512640083274257,0.007214570490209818
950400.0,30.268260174478527,29.904653203194734,4.241731654292682,1.534552302292803,0.38994834143195223,11.981169240835236,209.329190641491,54.98319610383879,9.08700776049644,2124.767795027774,2348.0470797783073,74.38470147415613,74.38470147415613,0.0,0.0,8.1,0.0,0.0,2.74915980519194,8.24747941557582,27.491598051919397,1.0996639220767759,4.3986556883071035,10.99663922076776,0.5785185082310376,0.32223190376297983,0.004543503880248221,0.537546822902657,0.19433572987098818,8.714745649888945,0.008902609013785109
972000.0,30.056972168607377,30.099882036173835,3.5071352682073784,1.4570048528243722,0.3514885548102329,10.537282313983614,229.59242055448667,86.6145283712848,16.654195825887818,2130.8694222625513,2271.563976272585,33.38041590950608,33.38041590950608,0.0,0.0,8.1,0.0,0.0,4.3307264185642405,12.99217925569272,43.3072641856424,1.732290567425696,6.929162269702784,17.322905674256962,0.6418918071912685,0.7243921275503049,0.00832709791294391,0.9145908899749589,0.14437835792823359,5.274031149900525,0.007854265127721563
993600.0,29.733917453615735,29.93183001673081,3.460859586387656,1.7420649286613783,0.16300021923032154,10.943317339265958,217.80831633339244,58.20924820281794,6.85195360596104,2147.0077914464728,2289.3719169653036,47.74217287235293,47.74217287235293,0.0,0.0,8.1,0.0,0.0,2.910462410140897,8.73138723042269,29.10462410140897,1.1641849640563589,4.656739856225435,11.641849640563589,0.5500917329085857,0.4017675727723224,0.0034259768029805205,0.8047226486636394,0.16435521229874175,6.428580001661699,0.007311807236238696
1015200.0,29.358324983277114,30.22314557905715,4.717043900791568,0.9551798246744093,0.4455743229839819,12.81523129533067,227.92423017034287,62.28751560929439,13.654387251814686,2041.1816877110666,2332.4094490484376,25.532419057106427,25.532419057106427,0.0,0.0,8.1,0.0,0.0,3.1143757804647194,9.343127341394158,31.143757804647194,1.2457503121858877,4.983001248743551,12.457503121858878,0.46965163701432605,0.3090943649648865,0.006827193625907343,0.6613418535389102,0.1644906323864917,8.769565143781007,0.00925742224656997
1036800.0,31.366852210949524,30.026881033327776,2.05838844752412,1.2792527821474717,0.2802146156268304,5.116448995030963,216.70436429422222,83.07621620730875,13.878716066286051,2110.441984817513,2307.1339528453077,31.675025485075693,31.675025485075693,0.0,0.0,8.1,0.0,0.0,4.153810810365438,12.461432431096311,41.53810810365437,1.661524324146175,6.6460972965847,16.61524324146175,0.5236223646264233,0.40608444302293184,0.006939358033143025,0.6374895959868201,0.10796451290347658,9.605619832565118,0.006643729941748033
1058400.0,28.23606264400512,30.19207057870198,2.331273444366688,1.6323087933628408,0.35947801701321425,11.374453787179021,216.60283102361205,50.56948340442764,15.447607752153337,2056.4062686663733,2344.2609710158654,106.79847710772053,106.79847710772053,0.0,0.0,8.1,0.0,0.0,2.5284741702213824,7.585422510664146,25.28474170221382,1.0113896680885528,4.045558672354211,10.11389668088553,0.6342022750993248,0.3488212854031064,0.007723803876076668,0.6018586966388333,0.13403848376775493,8.53497067236377,0.007382839717900092
1080000.0,30.454881577813644,29.363644951491715,1.6614817020527437,1.96656921923825,0.14316982198599756,14.31944139654372,227.40734034208086,76.2680240909749,15.873654077541266,2065.407244695888,2313.0034577542438,59.05759374211187,59.05759374211187,0.0,0.0,8.1,0.0,0.0,3.8134012045487453,11.440203613646235,38.13401204548745,1.5253604818194981,6.1014419272779925,15.253604818194981,0.567513705640692,0.3283966751689311,0.007936827038770633,0.7490648370919901,0.1579536369149981,7.122515977844368,0.005419489803144547
1101600.0,28.909715974612084,29.55207758929712,4.486182722832506,1.2274884268662494,0.2222305837311303,10.176389356894346,211.45874057135808,78.21505323349152,6.7179930248952235,2149.5485754218826,2292.5555877696715,59.82306397073687,59.82306397073687,0.0,0.0,8.1,0.0,0.0,3.910752661674576,11.732257985023727,39.10752661674576,1.5643010646698303,6.257204258679321,15.643010646698304,0.587913832403954,0.40961444580476636,0.0033589965124476116,0.9166371525143788,0.14542707243604253,9.396021365381483,0.008597792066327175
1123200.0,29.50202692962837,30.143136006370415,1.5811440389831466,0.9744385230884366,0.49042823441276173,7.568315745670587,213.683816268399,51.50101128586682,10.958412943493489,2085.6980023149654,2345.3124612507963,76.67360449400644,76.67360449400644,0.0,0.0,8.1,0.0,0.0,2.575050564293341,7.725151692880022,25.75050564293341,1.0300202257173363,4.120080902869345,10.300202257173364,0.5193448574991796,0.6309865169433534,0.0054792064717467445,0.520392506717759,0.1315008275189774,8.592329547013343,0.009295651798756167
1144800.0,30.441833730086415,29.722389915606552,1.804691868455603,1.8837483444537546,0.44106646124068827,12.748834322529488,211.78205342672683,75.21903521493834,11.964976171927292,2038.0097161339058,2300.502804614877,28.049654785275447,28.049654785275447,0.0,0.0,8.1,0.0,0.0,3.7609517607469174,11.282855282240751,37.60951760746917,1.504380704298767,6.017522817195068,15.04380704298767,0.4305823264114648,0.45306018375645246,0.005982488085963646,0.7585751811419386,0.13699988859599777,9.531642466149037,0.008703899335803362
1166400.0,31.02908766188824,30.159286605456515,3.8904468993377983,0.8067565080391937,0.23518799169619153,9.69845434983675,209.92378974282968,87.74701000791646,9.94030286374932,2020.7348130178007,2289.9040452048303,122.99144327823804,122.99144327823804,0.0,0.0,8.1,0.0,0.0,4.387350500395823,13.162051501187468,43.87350500395823,1.7549402001583292,7.019760800633317,17.549402001583292,0.554806692470717,0.3660510633471341,0.00497015143187466,0.7164865249198531,0.10710245676493267,9.897887292658705,0.007566099879139094
1188000.0,30.228707376721307,29.820060278561964,1.3449966852158597,1.9048484174870093,0.2512785398112876,10.764055514536334,223.7600937839059,66.21568319377903,15.742468072664167,2020.3128274726741,2279.1293747205505,39.47106361365199,39.47106361365199,0.0,0.0,8.1,0.0,0.0,3.310784159688952,9.932352479066854,33.107841596889514,1.3243136638755806,5.297254655502322,13.243136638755807,0.5687010709448197,0.4432636194392894,0.007871234036332084,0.8587017777026051,0.19432983972456527,8.636670153695832,0.007638861045344385
